title,rating,num of ratings
Atlantic City (1980),3.6875,8
Atlantis: The Lost Empire (2001),3.3421052631578947,19
Atlas Shrugged: Part 1 (2011),2.0,1
Atomic Blonde (2017),3.0,1
"Atomic Brain, The (1963)",3.5,1
"Atomic Cafe, The (1982)",4.5,2
"Atomic Submarine, The (1959)",3.0,1
Atonement (2007),3.5384615384615383,13
Atragon (Kaitei Gunkan) (1963),3.5,1
Attack of the 50 Foot Woman (1958),4.5,1
Attack of the Crab Monsters (1957),3.0,1
Attack of the Giant Leeches (1959),2.25,2
Attack of the Killer Tomatoes! (1978),2.2,5
Attack of the Puppet People (1958),4.0,1
Attack the Block (2011),3.5,6
Attila (Attila Flagello di Dio) (1982),2.5,1
Au Hasard Balthazar (1966),3.5,2
Au revoir les enfants (1987),4.1,5
Audition (Ôdishon) (1999),3.75,6
Audrey Rose (1977),2.0,1
August Rush (2007),3.5,6
Auntie Mame (1958),3.7,5
Austenland (2013),3.1666666666666665,3
Austin Powers in Goldmember (2002),2.8461538461538463,65
Austin Powers: International Man of Mystery (1997),3.535,100
Austin Powers: The Spy Who Shagged Me (1999),3.1983471074380163,121
Australia (2008),3.2,5
Auto Focus (2002),3.1666666666666665,3
Autumn Marathon (1979),4.0,1
Autumn Sonata (Höstsonaten) (1978),4.625,4
Autumn Spring (Babí léto) (2001),3.5,1
"Autumn Tale, An (Conte d'automne) (1998)",4.0,3
Autumn in New York (2000),2.409090909090909,11
Autómata (Automata) (2014),3.0,1
Avalanche (1978),2.5,3
Avalon (1990),3.0,1
Avalon (2001),3.5,3
Avanti! (1972),4.0,1
Avatar (2009),3.6030927835051547,97
"Avengers, The (1998)",2.3181818181818183,11
"Avengers, The (2012)",3.869565217391304,69
Avengers: Age of Ultron (2015),3.5185185185185186,27
Avengers: Infinity War - Part I (2018),4.0,13
"Aviator, The (2004)",3.5285714285714285,35
"Avventura, L' (Adventure, The) (1960)",4.0,2
Awake (2007),4.0,1
"Awakening, The (1980)",3.0,1
Awakenings (1990),3.6818181818181817,22
Away We Go (2009),3.5,4
Away from Her (2006),3.625,4
"Awful Truth, The (1937)",4.75,2
"Awfully Big Adventure, An (1995)",5.0,1
Azumi (2003),2.75,2
B*A*P*S (1997),1.5,2
B. Monkey (1998),2.5,2
B/W (2015),3.5,1
BASEketball (1998),3.0714285714285716,14
BMX Bandits (1983),3.0,1
BURN-E (2008),4.5,3
Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),3.375,4
"Baader Meinhof Komplex, Der (2008)",4.0,1
Baarìa (2009),4.5,1
"Babadook, The (2014)",4.5,3
Babe (1995),3.65234375,128
"Babe, The (1992)",2.25,2
Babe: Pig in the City (1998),2.7758620689655173,29
Babel (2006),3.5,31
Babes in Toyland (1934),5.0,1
Babes in Toyland (1961),3.1,5
Babette's Feast (Babettes gæstebud) (1987),4.4,5
Baby Boom (1987),3.25,2
Baby Boy (2001),0.5,1
Baby Driver (2017),4.333333333333333,9
Baby Geniuses (1999),1.6666666666666667,3
Baby Mama (2008),3.1363636363636362,11
Baby's Day Out (1994),1.25,2
"Baby, The (1973)",1.5,1
"Baby-Sitters Club, The (1995)",2.9,5
Baby... Secret of the Lost Legend (1985),2.2,5
Babylon 5,2.25,2
Babylon 5: A Call to Arms (1999),3.3333333333333335,3
Babylon 5: In the Beginning (1998),2.8,5
Babylon 5: The Gathering (1993),4.0,1
Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),4.0,1
Babylon 5: The Lost Tales - Voices in the Dark (2007),4.0,1
Babylon 5: The River of Souls (1998),4.0,1
Babylon 5: Thirdspace (1998),3.6666666666666665,3
Babylon A.D. (2008),2.3333333333333335,3
"Babysitter, The (1995)",2.3333333333333335,6
Bachelor Party (1984),2.9,5
"Bachelor and the Bobby-Soxer, The (1947)",3.0,3
"Bachelor, The (1999)",2.5454545454545454,11
Back to School (1986),2.90625,16
Back to the Beach (1987),1.8333333333333333,3
Back to the Future (1985),4.038011695906433,171
Back to the Future Part II (1989),3.5057471264367814,87
Back to the Future Part III (1990),3.3693181818181817,88
"Back-up Plan, The (2010)",3.0,1
Backbeat (1993),3.5,6
Backdraft (1991),3.3043478260869565,23
Bad Asses (Bad Ass 2) (2014),3.5,1
Bad Asses on the Bayou (2015),2.5,1
Bad Boy Bubby (1993),4.833333333333333,3
Bad Boys (1995),3.2450980392156863,51
Bad Boys II (2003),2.8823529411764706,17
Bad Company (1995),3.25,2
Bad Company (2002),2.875,4
Bad Day at Black Rock (1955),3.5,1
Bad Education (La mala educación) (2004),3.75,8
Bad Girls (1994),2.5,8
Bad Karma (2012),2.0,1
Bad Lieutenant (1992),3.4375,8
Bad Lieutenant: Port of Call New Orleans (2009),2.25,2
Bad Milo (Bad Milo!) (2013),1.0,1
Bad Moms (2016),3.8333333333333335,3
Bad News Bears (2005),3.0,3
"Bad News Bears, The (1976)",3.2777777777777777,9
Bad Santa (2003),3.3653846153846154,26
Bad Santa 2 (2016),0.5,1
"Bad Seed, The (1956)",4.0,4
Bad Taste (1987),3.0,6
Bad Teacher (2011),2.888888888888889,9
Bad Words (2013),2.0,3
"Bad and the Beautiful, The (1952)",4.0,1
Badlands (1973),4.090909090909091,11
"Bag Man, The (2014)",3.5,1
Bagdad Cafe (Out of Rosenheim) (1987),3.875,4
Bait (2000),2.5,2
Bakuman (2015),4.0,1
Balance (1989),4.5,1
"Ballad of Jack and Rose, The (2005)",3.125,4
"Ballad of Narayama, The (Narayama bushiko) (1983)",5.0,1
Ballistic: Ecks vs. Sever (2002),2.5,2
Balls Out: Gary the Tennis Coach (2009),2.0,1
Balls of Fury (2007),2.8333333333333335,3
Balto (1995),3.125,8
"Bamba, La (1987)",2.7857142857142856,7
Bambi (1942),3.3684210526315788,38
Bamboozled (2000),2.9375,8
Banana Joe (1981),2.75,2
Bananas (1971),3.409090909090909,11
"Band Wagon, The (1953)",3.8333333333333335,3
Band of Brothers (2001),4.285714285714286,7
Band of Outsiders (Bande à part) (1964),3.5,2
Band of the Hand (1986),1.0,1
"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",3.5,3
Bandidas (2006),1.0,1
Bandits (2001),2.6666666666666665,6
"Bang, Bang, You're Dead (2002)",4.0,2
"Banger Sisters, The (2002)",2.0,3
Bangkok Dangerous (2008),3.25,2
"Bank Dick, The (1940)",2.5,2
"Bank Job, The (2008)",3.6153846153846154,13
Baraka (1992),4.125,4
Baran (2001),3.5,1
Barb Wire (1996),2.65,20
Barbarella (1968),3.1666666666666665,9
"Barbarian Invasions, The (Les invasions barbares) (2003)",4.0,3
Barbarians at the Gate (1993),2.75,2
Barbershop (2002),2.7142857142857144,7
Barbershop 2: Back in Business (2004),2.1666666666666665,3
Barbershop: The Next Cut (2016),2.5,1
Barcelona (1994),3.6923076923076925,13
Barefoot (2014),3.0,2
"Barefoot Contessa, The (1954)",3.0,1
"Barefoot Executive, The (1971)",2.0,1
Barefoot in the Park (1967),3.3125,8
Barely Lethal (2015),4.5,1
Barfly (1987),3.5,2
Barking Dogs Never Bite (Flandersui gae) (2000),3.5,1
Barney's Great Adventure (1998),2.0,1
Barney's Version (2010),4.0,1
Barry Lyndon (1975),3.7142857142857144,7
Bart Got a Room (2008),3.5,1
Bartleby (2001),1.5,1
Barton Fink (1991),4.035714285714286,14
Basic (2003),3.75,2
Basic Instinct (1992),3.1914893617021276,47
Basic Instinct 2 (2006),2.1666666666666665,3
Basket Case (1982),2.625,4
"Basketball Diaries, The (1995)",3.466666666666667,15
Basquiat (1996),2.8333333333333335,6
Bastard Out of Carolina (1996),4.0,2
Bat*21 (1988),3.0,1
Batman & Robin (1997),2.2142857142857144,42
Batman (1966),3.0,5
Batman (1989),3.4285714285714284,189
Batman Begins (2005),3.8620689655172415,116
Batman Beyond: Return of the Joker (2000),3.5,3
Batman Forever (1995),2.9160583941605838,137
Batman Returns (1992),3.025,60
Batman v Superman: Dawn of Justice (2016),2.34375,16
Batman vs. Robin (2015),3.0,1
"Batman/Superman Movie, The (1998)",2.0,1
Batman: Assault on Arkham (2014),3.0,1
Batman: Gotham Knight (2008),3.5,3
Batman: Mask of the Phantasm (1993),4.115384615384615,13
Batman: Mystery of the Batwoman (2003),3.0,1
"Batman: The Dark Knight Returns, Part 1 (2012)",3.9285714285714284,7
"Batman: The Dark Knight Returns, Part 2 (2013)",3.875,8
Batman: The Killing Joke (2016),3.0,1
Batman: Under the Red Hood (2010),3.6666666666666665,3
Batman: Year One (2011),3.6666666666666665,3
Bats (1999),2.5,1
Battle Beyond the Stars (1980),3.0,1
"Battle Creek Brawl (Big Brawl, The) (1980)",4.0,1
Battle For Sevastopol (2015),5.0,1
Battle Planet (2008),2.0,1
Battle Royale (Batoru rowaiaru) (2000),3.933333333333333,30
Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),5.0,1
Battle for Haditha (2007),4.0,1
Battle for the Planet of the Apes (1973),2.7777777777777777,9
Battle in Seattle (2007),4.0,1
"Battle of Algiers, The (La battaglia di Algeri) (1966)",4.3,5
"Battle of Shaker Heights, The (2003)",4.0,1
Battle: Los Angeles (2011),2.375,4
Battlefield Earth (2000),1.6578947368421053,19
Battles Without Honor & Humanity (Jingi naki tatakai) (1973),3.5,1
Battleship (2012),2.3333333333333335,3
Battleship Potemkin (1925),3.65,10
Battlestar Galactica (2003),3.8157894736842106,19
Battlestar Galactica: Razor (2007),3.8,5
Battlestar Galactica: The Plan (2009),4.25,2
Baxter (1989),0.5,1
"Baxter, The (2005)",4.0,1
"Bay, The (2012)",2.5,1
Baywatch (2017),3.0,3
Be Cool (2005),2.4375,8
Be Kind Rewind (2008),3.4,10
Beach Blanket Bingo (1965),1.5,1
"Beach, The (2000)",3.0625,32
Beaches (1988),2.9,5
Bean (1997),2.96875,16
"Bear, The (Ours, L') (1988)",3.4166666666666665,6
"Beast Within, The (1982)",2.0,2
"Beast of War, The (Beast, The) (1988)",4.0,1
Beastly (2011),3.5,1
"Beastmaster, The (1982)",2.8,5
Beasts of No Nation (2015),3.0,2
Beasts of the Southern Wild (2012),3.357142857142857,7
Beat Street (1984),1.0,1
"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",3.0,2
Beat the Devil (1953),3.5,1
"Beautician and the Beast, The (1997)",1.8333333333333333,3
Beautiful (2000),2.5,2
Beautiful Boy (2010),4.0,1
Beautiful Creatures (2000),2.0,1
Beautiful Creatures (2013),2.0,1
Beautiful Girls (1996),3.95,10
Beautiful Losers (2008),2.5,1
"Beautiful Mind, A (2001)",4.0,123
Beautiful People (1999),4.75,2
Beautiful Thing (1996),4.5,4
Beauty Shop (2005),2.0,1
Beauty and the Beast (1991),3.7705479452054793,146
Beauty and the Beast (2017),3.5,2
Beauty and the Beast (La belle et la bête) (1946),3.25,6
Beauty and the Beast: The Enchanted Christmas (1997),4.0,1
Beauty of the Day (Belle de jour) (1967),3.875,12
Beavis and Butt-Head Do America (1996),2.935483870967742,31
Bebe's Kids (1992),1.0,1
Because I Said So (2007),3.0,3
Because of Winn-Dixie (2005),3.1666666666666665,3
Becoming Jane (2007),2.9166666666666665,6
Bed of Roses (1996),4.0,8
Bedazzled (1967),2.0,1
Bedazzled (2000),3.074074074074074,27
Bedknobs and Broomsticks (1971),3.4791666666666665,24
Bedrooms & Hallways (1998),3.0,1
Bedtime Stories (2008),3.3636363636363638,11
Bee Movie (2007),3.15,10
Beer League (2006),4.0,1
Beerfest (2006),3.5,6
Beethoven (1992),1.7727272727272727,11
Beethoven's 2nd (1993),1.5,5
Beetlejuice (1988),3.4725274725274726,91
Before Midnight (2013),3.5,3
Before Night Falls (2000),4.3,5
Before Sunrise (1995),4.041666666666667,24
Before Sunset (2004),3.7,15
Before We Go (2014),3.5,1
Before and After (1996),3.3333333333333335,3
Before the Devil Knows You're Dead (2007),3.0,1
Before the Fall (NaPolA - Elite für den Führer) (2004),3.5,1
Before the Rain (Pred dozhdot) (1994),4.0,2
Begin Again (2013),4.0,3
Beginners (2010),3.625,4
Beginning of the End (1957),1.0,1
Begotten (1990),0.5,1
Behind Enemy Lines (2001),3.25,20
Behind Enemy Lines II: Axis of Evil (2006),2.0,1
Behind the Candelabra (2013),3.0,1
Behind the Mask: The Rise of Leslie Vernon (2006),4.0,1
Beijing Bicycle (Shiqi sui de dan che) (2001),4.0,1
Being Elmo: A Puppeteer's Journey (2011),3.5,1
Being Human (1993),3.0,2
Being John Malkovich (1999),3.9545454545454546,99
Being Julia (2004),1.75,2
Being There (1979),3.95,20
"Believer, The (2001)",4.25,6
"Believers, The (1987)",3.6666666666666665,3
"Bell, Book and Candle (1958)",3.375,4
Bella (2006),3.5,1
Belladonna of Sadness (1973),3.5,1
Belle époque (1992),5.0,2
Bellflower (2011),3.5,1
"Bells of St. Mary's, The (1945)",3.5,1
Belly (1998),1.25,2
Beloved (1998),4.5,2
Below (2002),3.5,1
Ben X (2007),3.5,1
Ben-Hur (1959),3.9411764705882355,34
Ben-Hur: A Tale of the Christ (1925),3.0,1
Ben-hur (2016),0.5,1
"Benchwarmers, The (2006)",2.772727272727273,11
Bend It Like Beckham (2002),3.3,40
Beneath the Planet of the Apes (1970),2.7777777777777777,18
Benji (1974),3.8,5
Benji the Hunted (1987),4.5,2
Benny & Joon (1993),3.473684210526316,19
Bent (1997),3.5,2
Beowulf & Grendel (2005),2.5,1
Beowulf (1999),3.0,1
Beowulf (2007),2.5625,8
Berlin Calling (2008),4.25,2
Bernie (1996),1.75,2
Bernie (2011),3.5,2
Besieged (a.k.a. L' Assedio) (1998),3.5,2
Best Defense (1984),2.5,1
"Best Exotic Marigold Hotel, The (2011)",3.875,4
"Best Little Whorehouse in Texas, The (1982)",3.0,1
"Best Man, The (1999)",3.0,1
"Best Man, The (Testimone dello sposo, Il) (1998)",4.0,1
Best Men (1997),4.0,1
"Best Offer, The (Migliore offerta, La) (2013)",4.0,5
Best Seller (1987),4.0,1
Best Worst Movie (2009),4.0,1
"Best Years of Our Lives, The (1946)",4.0625,8
Best in Show (2000),3.688679245283019,53
"Best of Youth, The (La meglio gioventù) (2003)",4.75,2
Best of the Best (1989),2.5,1
Best of the Best 3: No Turning Back (1995),2.5,2
Betrayed (1988),2.5,2
Betsy's Wedding (1990),2.0,1
Better Living Through Chemistry (2014),1.5,1
Better Living Through Circuitry (1999),2.0,1
Better Luck Tomorrow (2002),3.875,4
Better Off Dead... (1985),3.685185185185185,27
Better Than Chocolate (1999),3.0,1
Better Than Sex (2000),3.5,1
"Better Tomorrow II, A (Ying hung boon sik II) (1987)",4.0,2
"Better Tomorrow, A (Ying hung boon sik) (1986)",3.8333333333333335,3
Betting on Zero (2016),4.0,1
Between Your Legs (Entre las piernas) (1999),4.5,1
Between the Folds (2008),3.0,1
"Beverly Hillbillies, The (1993)",2.675,20
Beverly Hills Chihuahua (2008),2.125,4
Beverly Hills Cop (1984),3.402173913043478,46
Beverly Hills Cop II (1987),2.8684210526315788,19
Beverly Hills Cop III (1994),2.7203389830508473,59
Beverly Hills Ninja (1997),2.46875,16
Bewitched (2005),2.269230769230769,13
Beyond Bedlam (1993),4.0,1
Beyond Borders (2003),3.5,1
Beyond Rangoon (1995),2.4166666666666665,6
Beyond Re-Animator (2003),3.0,1
Beyond Silence (Jenseits der Stille) (1996),4.5,1
Beyond the Clouds (Al di là delle nuvole) (1996),3.0,1
Beyond the Mat (1999),3.7,5
Beyond the Poseidon Adventure (1979),2.0,3
Beyond the Sea (2004),2.0,1
Beyond the Valley of the Dolls (1970),3.5,1
Bhaji on the Beach (1993),3.5,2
Bicentennial Man (1999),2.8,15
Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),4.125,16
Big (1988),3.71978021978022,91
"Big Bang, The (2011)",1.5,1
"Big Bird Cage, The (1972)",4.5,1
"Big Blue, The (Grand bleu, Le) (1988)",3.4545454545454546,11
"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",3.75,2
"Big Bounce, The (2004)",2.0,4
Big Bully (1996),2.2,5
Big Business (1988),2.3333333333333335,3
"Big Chill, The (1983)",3.84,25
"Big Country, The (1958)",3.25,2
Big Daddy (1999),3.1979166666666665,48
Big Deal on Madonna Street (I Soliti Ignoti) (1958),4.0,1
"Big Doll House, The (1971)",2.5,1
"Big Easy, The (1987)",3.5,5
Big Eden (2000),4.5,1
"Big Empty, The (2003)",3.5,1
Big Eyes (2014),3.75,2
Big Fat Liar (2002),3.0,5
Big Fish (2003),3.8333333333333335,69
"Big Green, The (1995)",2.3333333333333335,3
Big Hero 6 (2014),3.8536585365853657,41
"Big Hit, The (1998)",2.9285714285714284,7
"Big Kahuna, The (2000)",2.875,8
"Big Lebowski, The (1998)",3.9245283018867925,106
Big Momma's House (2000),2.176470588235294,17
Big Momma's House 2 (2006),2.0,1
"Big Mommas: Like Father, Like Son (2011)",1.0,1
Big Night (1996),4.181818181818182,11
"Big One, The (1997)",3.3333333333333335,3
"Big Red One, The (1980)",4.25,2
"Big Short, The (2015)",3.9615384615384617,26
"Big Sleep, The (1946)",4.142857142857143,14
Big Stan (2007),2.75,2
"Big Tease, The (1999)",3.25,2
Big Top Pee-Wee (1988),1.9375,8
Big Top Scooby-Doo! (2012),5.0,1
Big Trouble (2002),2.1666666666666665,6
Big Trouble in Little China (1986),3.857142857142857,28
Big Wednesday (1978),3.0,1
"Big Year, The (2011)",3.75,4
"Bigger, Stronger, Faster* (2008)",3.5,1
Biggles (1986),3.0,2
Biker Boyz (2003),2.0,1
Bikini Beach (1964),1.0,1
Bill & Ted's Bogus Journey (1991),3.075,20
Bill & Ted's Excellent Adventure (1989),3.7,45
Bill Burr: I'm Sorry You Feel That Way (2014),4.5,1
Bill Burr: Let It Go (2010),4.5,1
Bill Burr: Walk Your Way Out (2017),4.0,1
Bill Burr: Why Do I Do This? (2008),4.5,1
Bill Burr: You People Are All the Same (2012),4.5,1
"Bill Cosby, Himself (1983)",4.0,5
Bill Cunningham New York (2011),4.5,1
Bill Hicks: Revelations (1993),5.0,1
Billabong Odyssey (2003),4.0,1
Billy Bathgate (1991),2.0,1
Billy Elliot (2000),3.8513513513513513,37
Billy Jack (1971),2.6666666666666665,3
Billy Jack Goes to Washington (1977),2.0,1
Billy Liar (1963),3.5,1
Billy Madison (1995),3.326530612244898,49
Biloxi Blues (1988),3.5,2
Bio-Dome (1996),2.532258064516129,31
"Bird People in China, The (Chûgoku no chôjin) (1998)",4.0,1
Bird on a Wire (1990),2.3125,8
"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",4.0,1
"Birdcage, The (1996)",3.494186046511628,86
Birdemic: Shock and Terror (2010),3.5,1
Birdman of Alcatraz (1962),4.0,1
Birdman: Or (The Unexpected Virtue of Ignorance) (2014),3.3461538461538463,26
"Birds, The (1963)",3.602272727272727,44
Birdy (1984),3.5,5
Birth (2004),2.5,3
"Birth of a Nation, The (1915)",2.0,1
Birthday Girl (2001),2.8,5
"Bishop's Wife, The (1947)",4.0,1
Bitter Lake (2015),5.0,1
Bitter Moon (1992),3.5,6
"Bittersweet Life, A (Dalkomhan insaeng) (2005)",4.166666666666667,3
Biutiful (2010),4.25,2
BlacKkKlansman (2018),2.5,1
Black Beauty (1994),3.2083333333333335,12
Black Book (Zwartboek) (2006),2.5,1
Black Butler: Book of the Atlantic (2017),4.0,1
"Black Cat, White Cat (Crna macka, beli macor) (1998)",3.9444444444444446,9
"Black Cauldron, The (1985)",3.75,8
Black Christmas (1974),3.5,2
Black Christmas (2006),2.0,1
"Black Dahlia, The (2006)",3.25,6
Black Dynamite (2009),3.5,2
Black Hawk Down (2001),3.81,50
"Black Hole, The (1979)",2.611111111111111,9
Black Knight (2001),2.1875,8
Black Mask (Hak hap) (1996),2.5,2
Black Mass (2015),2.5,3
Black Mirror,5.0,1
Black Mirror: White Christmas (2014),4.75,4
Black Narcissus (1947),4.0,1
Black Orpheus (Orfeu Negro) (1959),4.0,1
Black Panther (2017),3.727272727272727,11
Black Rain (1989),3.0,3
Black Robe (1991),3.3333333333333335,3
"Black Sabbath (Tre volti della paura, I) (1963)",4.0,1
Black Sea (2015),4.0,1
Black Sheep (1996),3.15625,16
Black Sheep (2006),2.3333333333333335,3
Black Snake Moan (2006),3.5,4
"Black Stallion Returns, The (1983)",2.5,2
"Black Stallion, The (1979)",3.5,3
Black Swan (2010),3.630952380952381,42
Black Tar Heroin: The Dark End of the Street (2000),5.0,1
Black Widow (1987),2.5,2
Blackadder Back & Forth (1999),3.5,2
Blackadder's Christmas Carol (1988),3.0,1
Blackbeard's Ghost (1968),3.6666666666666665,3
Blackboard Jungle (1955),3.25,2
Blackfish (2013),3.0,2
Blackhat (2015),2.5,2
Blackrock (1997),2.5,1
Blade (1998),3.3620689655172415,58
Blade II (2002),3.2058823529411766,34
Blade Runner (1982),4.100806451612903,124
Blade Runner 2049 (2017),3.8055555555555554,18
Blade: Trinity (2004),2.857142857142857,14
Blades of Glory (2007),3.088235294117647,17
Blair Witch (2016),3.5,1
"Blair Witch Project, The (1999)",2.796875,64
Blame It on Rio (1984),3.1875,8
Blame It on the Bellboy (1992),2.0,1
Blank Check (1994),2.25,6
Blankman (1994),1.5,1
Blast from the Past (1999),3.108695652173913,23
Blaze (1989),2.0,1
Blazing Saddles (1974),3.935483870967742,62
Bleeder (1999),2.0,1
Blended (2014),3.8125,8
Bless the Child (2000),4.0,1
Blind Date (1984),2.0,1
Blind Date (1987),2.357142857142857,7
Blind Fury (1989),3.25,2
"Blind Side, The  (2009)",3.6774193548387095,31
Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),3.0,1
"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",3.9583333333333335,12
Blindness (2008),3.5,1
"Bling Ring, The (2013)",2.0,2
Blink (1994),3.2,5
BlinkyTM (2011),3.0,1
Bliss (1997),3.0,1
