title,imdbId,tmdbId
Carpool (1996),115836,23945.0
Kansas City (1996),116745,22479.0
Gone Fishin' (1997),119214,9054.0
Nothing to Lose (1994),110693,410921.0
Supercop 2 (Project S) (Chao ji ji hua) (1993),106544,38955.0
"Relic, The (1997)",120004,11015.0
"Island of Dr. Moreau, The (1996)",116654,9306.0
First Kid (1996),116311,12559.0
"Trigger Effect, The (1996)",117965,58770.0
Bogus (1996),115725,3587.0
Bulletproof (1996),115783,10723.0
Land Before Time III: The Time of the Great Giving (1995),113596,19004.0
1-900 (06) (1994),109001,101230.0
Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),113253,10987.0
Twelfth Night (1996),117991,44705.0
Mother Night (1996),117093,20318.0
Wild Reeds (Les roseaux sauvages) (1994),111019,26933.0
For Whom the Bell Tolls (1943),35896,27854.0
"Philadelphia Story, The (1940)",32904,981.0
Singin' in the Rain (1952),45152,872.0
"American in Paris, An (1951)",43278,2769.0
Funny Face (1957),50419,13320.0
Breakfast at Tiffany's (1961),54698,164.0
Vertigo (1958),52357,426.0
Rear Window (1954),47396,567.0
It Happened One Night (1934),25316,3078.0
Gaslight (1944),36855,13528.0
"Gay Divorcee, The (1934)",25164,28288.0
North by Northwest (1959),53125,213.0
"Apartment, The (1960)",53604,284.0
Some Like It Hot (1959),53291,239.0
Charade (1963),56923,4808.0
Casablanca (1942),34583,289.0
"Maltese Falcon, The (1941)",33870,963.0
My Fair Lady (1964),58385,11113.0
Sabrina (1954),47437,6620.0
Roman Holiday (1953),46250,804.0
"Little Princess, The (1939)",31580,26531.0
Meet Me in St. Louis (1944),37059,909.0
"Wizard of Oz, The (1939)",32138,630.0
Gone with the Wind (1939),31381,770.0
My Favorite Year (1982),84370,31044.0
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),43014,599.0
Citizen Kane (1941),33467,15.0
2001: A Space Odyssey (1968),62622,62.0
All About Eve (1950),42192,705.0
"Women, The (1939)",32143,22490.0
Rebecca (1940),32976,223.0
Foreign Correspondent (1940),32484,25670.0
Notorious (1946),38787,303.0
Spellbound (1945),38109,4174.0
"Affair to Remember, An (1957)",50105,8356.0
To Catch a Thief (1955),48728,381.0
Father of the Bride (1950),42451,20758.0
"Band Wagon, The (1953)",45537,29376.0
Ninotchka (1939),31725,1859.0
Love in the Afternoon (1957),50658,18299.0
Gigi (1958),51658,17281.0
"Adventures of Robin Hood, The (1938)",29843,10907.0
"Mark of Zorro, The (1940)",32762,32093.0
Laura (1944),37008,1939.0
"Ghost and Mrs. Muir, The (1947)",39420,22292.0
Lost Horizon (1937),29162,3598.0
Top Hat (1935),27125,3080.0
To Be or Not to Be (1942),35446,198.0
My Man Godfrey (1936),28010,13562.0
Giant (1956),49261,1712.0
East of Eden (1955),48028,220.0
"Thin Man, The (1934)",25878,3529.0
His Girl Friday (1940),32599,3085.0
Around the World in 80 Days (1956),48960,2897.0
It's a Wonderful Life (1946),38650,1585.0
Mr. Smith Goes to Washington (1939),31679,3083.0
Bringing Up Baby (1938),29947,900.0
Penny Serenade (1941),34012,43795.0
Of Human Bondage (1934),25586,43905.0
Little Lord Fauntleroy (1936),27893,23114.0
"Inspector General, The (1949)",41509,40206.0
"39 Steps, The (1935)",26029,260.0
Night of the Living Dead (1968),63350,10331.0
"African Queen, The (1951)",43265,488.0
Beat the Devil (1953),46414,22733.0
Cat on a Hot Tin Roof (1958),51459,261.0
Meet John Doe (1941),33891,32574.0
"Farewell to Arms, A (1932)",22879,22649.0
Nothing Personal (1995),114007,125587.0
Dangerous Ground (1997),118927,52855.0
Picnic (1955),48491,39940.0
"Pompatus of Love, The (1996)",117357,85328.0
Fly Away Home (1996),116329,11076.0
Bliss (1997),118742,63945.0
Grace of My Heart (1996),116442,58985.0
Maximum Risk (1996),117011,10861.0
Michael Collins (1996),117039,1770.0
Infinity (1996),116635,2033.0
Big Night (1996),115678,18203.0
Last Man Standing (1996),116830,9333.0
Set It Off (1996),117603,9400.0
2 Days in the Valley (1996),115438,9401.0
Extreme Measures (1996),116259,11306.0
"Glimmer Man, The (1996)",116421,9625.0
D3: The Mighty Ducks (1996),116000,10680.0
"Chamber, The (1996)",115862,6346.0
"Apple Dumpling Gang, The (1975)",72653,18660.0
"Davy Crockett, King of the Wild Frontier (1955)",47977,35115.0
Escape to Witch Mountain (1975),72951,14821.0
"Love Bug, The (1969)",64603,14136.0
Herbie Rides Again (1974),71607,10869.0
Old Yeller (1957),50798,22660.0
"Parent Trap, The (1961)",55277,19186.0
Pollyanna (1960),54195,31102.0
Homeward Bound: The Incredible Journey (1993),107131,6878.0
"Shaggy Dog, The (1959)",53271,15944.0
Swiss Family Robinson (1960),54357,18444.0
That Darn Cat! (1965),59793,20723.0
"20,000 Leagues Under the Sea (1954)",46672,173.0
Cool Runnings (1993),106611,864.0
Angels in the Outfield (1994),109127,24795.0
Cinderella (1950),42332,11224.0
Winnie the Pooh and the Blustery Day (1968),63819,81310.0
"Three Caballeros, The (1945)",38166,15947.0
"Sword in the Stone, The (1963)",57546,9078.0
Robin Hood: Prince of Thieves (1991),102798,8367.0
Mary Poppins (1964),58331,433.0
Dumbo (1941),33563,11360.0
Pete's Dragon (1977),76538,11114.0
Bedknobs and Broomsticks (1971),66817,12335.0
Alice in Wonderland (1951),43274,12092.0
"Fox and the Hound, The (1981)",82406,10948.0
Freeway (1996),116361,11229.0
"Sound of Music, The (1965)",59742,15121.0
Die Hard (1988),95016,562.0
"Lawnmower Man, The (1992)",104692,10163.0
"Secret Agent, The (1996)",117582,47199.0
Secrets & Lies (1996),117589,11159.0
That Thing You Do! (1996),117887,9591.0
To Gillian on Her 37th Birthday (1996),117924,30500.0
Beautiful Thing (1996),115640,10938.0
"Long Kiss Goodnight, The (1996)",116908,11412.0
"Ghost and the Darkness, The (1996)",116409,10586.0
Looking for Richard (1996),116913,42314.0
Trees Lounge (1996),117958,27845.0
Normal Life (1996),117202,23223.0
Get on the Bus (1996),116404,49471.0
Shadow Conspiracy (1997),120107,38153.0
Jude (1996),116722,25147.0
Everyone Says I Love You (1996),116242,9716.0
William Shakespeare's Romeo + Juliet (1996),117509,454.0
Swingers (1996),117802,10218.0
Sleepers (1996),117665,819.0
Aladdin and the King of Thieves (1996),115491,11238.0
Shall We Dance (1937),29546,31530.0
Crossfire (1947),39286,28120.0
Willy Wonka & the Chocolate Factory (1971),67992,252.0
"Innocents, The (1961)",55018,16372.0
Sleeper (1973),70707,11561.0
Bananas (1971),66808,11302.0
"Fish Called Wanda, A (1988)",95159,623.0
Monty Python's Life of Brian (1979),79470,583.0
Victor/Victoria (1982),84865,12614.0
"Candidate, The (1972)",68334,21711.0
"Great Race, The (1965)",59243,11575.0
Bonnie and Clyde (1967),61418,475.0
"Old Man and the Sea, The (1958)",52027,11331.0
Dial M for Murder (1954),46912,521.0
Dirty Dancing (1987),92890,88.0
Reservoir Dogs (1992),105236,500.0
Platoon (1986),91763,792.0
Weekend at Bernie's (1989),98627,8491.0
Basic Instinct (1992),103772,402.0
"Doors, The (1991)",101761,10537.0
"Crying Game, The (1992)",104036,11386.0
Glengarry Glen Ross (1992),104348,9504.0
Sophie's Choice (1982),84707,15764.0
E.T. the Extra-Terrestrial (1982),83866,601.0
"Christmas Carol, A (1938)",29992,25842.0
Days of Thunder (1990),99371,2119.0
Top Gun (1986),92099,744.0
Rebel Without a Cause (1955),48545,221.0
"Streetcar Named Desire, A (1951)",44081,702.0
Children of the Corn IV: The Gathering (1996),115885,25750.0
Loser (1991),102336,
Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),117040,9305.0
Palookaville (1996),117284,37616.0
"Funeral, The (1996)",116378,21612.0
"Single Girl, A (Fille seule, La) (1995)",113057,102461.0
"Eighth Day, The (Huitième jour, Le) (1996)",116581,36998.0
Drunks (1995),112907,116844.0
"People vs. Larry Flynt, The (1996)",117318,1630.0
Glory Daze (1995),116422,26626.0
"Perfect Candidate, A (1996)",117320,124837.0
On Golden Pond (1981),82846,11816.0
"Return of the Pink Panther, The (1975)",72081,11843.0
Drop Dead Fred (1991),101775,10379.0
"Abyss, The (1989)",96754,2756.0
"Fog, The (1980)",80749,790.0
Escape from New York (1981),82340,1103.0
"Howling, The (1980)",82533,11298.0
Jean de Florette (1986),91288,4480.0
Manon of the Spring (Manon des sources) (1986),91480,4481.0
Private Benjamin (1980),81375,10765.0
Monty Python and the Holy Grail (1975),71853,762.0
Hustler White (1996),116587,44497.0
Entertaining Angels: The Dorothy Day Story (1996),116212,99479.0
"Line King: The Al Hirschfeld Story, The (1996)",116886,124829.0
When We Were Kings (1996),118147,10548.0
Wallace & Gromit: The Wrong Trousers (1993),108598,531.0
"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",84589,4483.0
Lesson Faust (1994),109781,18919.0
"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",34493,61461.0
"Tin Drum, The (Blechtrommel, Die) (1979)",78875,659.0
"Ruling Class, The (1972)",69198,30892.0
Mina Tannenbaum (1994),110521,86369.0
Dear God (1996),116059,38554.0
Best of the Best 3: No Turning Back (1995),112483,36555.0
Bob Roberts (1992),103850,10608.0
Cinema Paradiso (Nuovo cinema Paradiso) (1989),95765,11216.0
"Cook the Thief His Wife & Her Lover, The (1989)",97108,7452.0
Delicatessen (1991),101700,892.0
"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",101765,1600.0
Enchanted April (1992),101811,26561.0
Paths of Glory (1957),50825,975.0
"Grifters, The (1990)",99703,18129.0
Hear My Song (1991),102014,54405.0
"English Patient, The (1996)",116209,409.0
Mediterraneo (1991),102426,38251.0
My Left Foot (1989),97937,10161.0
"Sex, Lies, and Videotape (1989)",98724,1412.0
Passion Fish (1992),105107,41768.0
Strictly Ballroom (1992),105488,10409.0
"Thin Blue Line, The (1988)",96257,14285.0
Tie Me Up! Tie Me Down! (¡Átame!) (1990),101026,2469.0
Madonna: Truth or Dare (1991),102370,10174.0
Paris Is Burning (1990),100332,31225.0
One Flew Over the Cuckoo's Nest (1975),73486,510.0
Cheech and Chong's Up in Smoke (1978),78446,11455.0
Star Wars: Episode V - The Empire Strikes Back (1980),80684,1891.0
"Princess Bride, The (1987)",93779,2493.0
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),82971,85.0
Brazil (1985),88846,68.0
Aliens (1986),90605,679.0
"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",60196,429.0
Withnail & I (1987),94336,13446.0
12 Angry Men (1957),50083,389.0
Lawrence of Arabia (1962),56172,947.0
"Clockwork Orange, A (1971)",66921,185.0
To Kill a Mockingbird (1962),56592,595.0
Apocalypse Now (1979),78788,28.0
Once Upon a Time in the West (C'era una volta il West) (1968),64116,335.0
Star Wars: Episode VI - Return of the Jedi (1983),86190,1892.0
"Wings of Desire (Himmel über Berlin, Der) (1987)",93191,144.0
"Third Man, The (1949)",41959,1092.0
Goodfellas (1990),99685,769.0
Alien (1979),78748,348.0
Army of Darkness (1993),106308,766.0
"Big Blue, The (Grand bleu, Le) (1988)",95250,175.0
Ran (1985),89881,11645.0
"Killer, The (Die xue shuang xiong) (1989)",97202,10835.0
Psycho (1960),54215,539.0
"Blues Brothers, The (1980)",80455,525.0
"Godfather: Part II, The (1974)",71562,240.0
Full Metal Jacket (1987),93058,600.0
"Grand Day Out with Wallace and Gromit, A (1989)",104361,530.0
Henry V (1989),97499,10705.0
Amadeus (1984),86879,279.0
"Quiet Man, The (1952)",45061,3109.0
Once Upon a Time in America (1984),87843,311.0
Raging Bull (1980),81398,1578.0
Annie Hall (1977),75686,703.0
"Right Stuff, The (1983)",86197,9549.0
Stalker (1979),79944,1398.0
"Boot, Das (Boat, The) (1981)",82096,387.0
"Sting, The (1973)",70735,9277.0
Harold and Maude (1971),67185,343.0
Trust (1990),103130,37291.0
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",50976,490.0
Local Hero (1983),85859,11235.0
"Terminator, The (1984)",88247,218.0
Dead Alive (Braindead) (1992),103873,763.0
Glory (1989),97441,9665.0
Rosencrantz and Guildenstern Are Dead (1990),100519,18971.0
Manhattan (1979),79522,696.0
Miller's Crossing (1990),100150,379.0
Dead Poets Society (1989),97165,207.0
"Graduate, The (1967)",61722,37247.0
Touch of Evil (1958),52311,1480.0
"Femme Nikita, La (Nikita) (1990)",100263,9322.0
"Bridge on the River Kwai, The (1957)",50212,826.0
8 1/2 (8½) (1963),56801,422.0
Chinatown (1974),71315,829.0
"Day the Earth Stood Still, The (1951)",43456,828.0
"Treasure of the Sierra Madre, The (1948)",40897,3090.0
Bad Taste (1987),92610,9964.0
Duck Soup (1933),23969,3063.0
Better Off Dead... (1985),88794,13667.0
"Shining, The (1980)",81505,694.0
Stand by Me (1986),92005,235.0
M (1931),22100,832.0
Evil Dead II (Dead by Dawn) (1987),92991,765.0
"Great Escape, The (1963)",57115,5925.0
"Deer Hunter, The (1978)",77416,11778.0
Diva (1981),82269,4485.0
Groundhog Day (1993),107048,137.0
Unforgiven (1992),105695,33.0
"Manchurian Candidate, The (1962)",56218,982.0
Pump Up the Volume (1990),100436,8428.0
Arsenic and Old Lace (1944),36613,212.0
Back to the Future (1985),88763,105.0
Fried Green Tomatoes (1991),101921,1633.0
Patton (1970),66206,11202.0
Down by Law (1986),90967,1554.0
Akira (1988),94625,149.0
Highlander (1986),91203,8009.0
Cool Hand Luke (1967),61512,903.0
Cyrano de Bergerac (1990),99334,11673.0
Young Frankenstein (1974),72431,3034.0
Night on Earth (1991),102536,339.0
Raise the Red Lantern (Da hong deng long gao gao gua) (1991),101640,10404.0
"Great Dictator, The (1940)",32553,914.0
Fantasia (1940),32455,756.0
High Noon (1952),44706,288.0
"Big Sleep, The (1946)",38355,910.0
Heathers (1989),97493,2640.0
Somewhere in Time (1980),81534,16633.0
Ben-Hur (1959),52618,665.0
This Is Spinal Tap (1984),88258,11031.0
Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),85809,11314.0
Some Kind of Wonderful (1987),94006,15143.0
Indiana Jones and the Last Crusade (1989),97576,89.0
Being There (1979),78841,10322.0
Gandhi (1982),83987,783.0
"Unbearable Lightness of Being, The (1988)",96332,10644.0
"Room with a View, A (1986)",91867,11257.0
Real Genius (1985),89886,14370.0
Pink Floyd: The Wall (1982),84503,12104.0
"Killing Fields, The (1984)",87553,625.0
My Life as a Dog (Mitt liv som hund) (1985),89606,8816.0
Forbidden Planet (1956),49223,830.0
Field of Dreams (1989),97351,2323.0
"Man Who Would Be King, The (1975)",73341,983.0
Butch Cassidy and the Sundance Kid (1969),64115,642.0
"Paris, Texas (1984)",87884,655.0
Until the End of the World (Bis ans Ende der Welt) (1991),101458,10341.0
When Harry Met Sally... (1989),98635,639.0
Hype! (1996),116589,30180.0
Female Perversions (1996),116293,41801.0
Blue Juice (1995),112537,18762.0
Alien³ (a.k.a. Alien 3) (1992),103644,8077.0
"American Werewolf in London, An (1981)",82010,814.0
Amityville 1992: It's About Time (1992),103678,41671.0
Amityville 3-D (1983),85159,27214.0
Amityville: Dollhouse (1996),115535,52263.0
Amityville: A New Generation (1993),106262,33519.0
Amityville II: The Possession (1982),83550,16235.0
"Amityville Horror, The (1979)",78767,11449.0
"Amityville Curse, The (1990)",99030,41848.0
Blood for Dracula (Andy Warhol's Dracula) (1974),71233,25944.0
April Fool's Day (1986),90655,24913.0
Audrey Rose (1977),75704,49126.0
"Believers, The (1987)",92632,32076.0
"Birds, The (1963)",56869,571.0
"Blob, The (1958)",51418,8851.0
Blood Beach (1981),82083,37843.0
Body Parts (1991),101492,32146.0
"Body Snatcher, The (1945)",37549,30346.0
Dracula (Bram Stoker's Dracula) (1992),103874,6114.0
"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",26138,229.0
Burnt Offerings (1976),74258,13549.0
Candyman (1992),103919,9529.0
Cape Fear (1991),101540,1598.0
Cape Fear (1962),55824,11349.0
Carrie (1976),74285,7340.0
Cat People (1982),83722,6217.0
"Nightmare on Elm Street, A (1984)",87800,377.0
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",13442,653.0
Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),91651,28198.0
"Omen, The (1976)",75005,794.0
Blood and Wine (Blood & Wine) (1996),115710,31640.0
Albino Alligator (1996),115495,8744.0
"Mirror Has Two Faces, The (1996)",117057,25189.0
Breaking the Waves (1996),115751,145.0
Nightwatch (1997),119791,2212.0
Star Trek: First Contact (1996),117731,199.0
Shine (1996),117631,7863.0
Sling Blade (1996),117666,12498.0
Jingle All the Way (1996),116705,9279.0
Paradise Lost: The Child Murders at Robin Hood Hills (1996),117293,17204.0
"Preacher's Wife, The (1996)",117372,21539.0
Ridicule (1996),117477,12709.0
"Crucible, The (1996)",115988,20539.0
101 Dalmatians (1996),115433,11674.0
Die Hard 2 (1990),99423,1573.0
Star Trek: The Motion Picture (1979),79945,152.0
Star Trek VI: The Undiscovered Country (1991),102975,174.0
Star Trek V: The Final Frontier (1989),98382,172.0
Star Trek II: The Wrath of Khan (1982),84726,154.0
Star Trek III: The Search for Spock (1984),88170,157.0
Star Trek IV: The Voyage Home (1986),92007,168.0
Batman Returns (1992),103776,364.0
Young Guns (1988),96487,11967.0
Young Guns II (1990),100994,9086.0
Grease (1978),77631,621.0
Grease 2 (1982),84021,9037.0
Marked for Death (1990),100114,10173.0
Under Siege (1992),105690,8845.0
Jaws (1975),73195,578.0
Jaws 2 (1978),77766,579.0
Jaws 3-D (1983),85750,17692.0
My Fellow Americans (1996),117119,17795.0
Mars Attacks! (1996),116996,75.0
Citizen Ruth (1996),115906,13891.0
Jerry Maguire (1996),116695,9390.0
Raising Arizona (1987),93822,378.0
Tin Men (1987),94155,10896.0
Sneakers (1992),105435,2322.0
Bastard Out of Carolina (1996),115633,41240.0
In Love and War (1996),116621,26949.0
Marvin's Room (1996),116999,9819.0
Ghosts of Mississippi (1996),116410,31908.0
Beavis and Butt-Head Do America (1996),115641,3179.0
La Cérémonie (1995),112769,1802.0
Scream (1996),117571,4232.0
"Last of the Mohicans, The (1992)",104691,9361.0
Michael (1996),117038,2928.0
Hamlet (1996),116477,10549.0
Some Mother's Son (1996),117690,58102.0
"Whole Wide World, The (1996)",118163,18451.0
Mother (1996),117091,27265.0
"Thieves (Voleurs, Les) (1996)",118100,49935.0
Evita (1996),116250,8818.0
"Portrait of a Lady, The (1996)",117364,36758.0
Walkabout (1971),67959,36040.0
Murder at 1600 (1997),119731,9415.0
Hearts and Minds (1996),116506,55146.0
Fierce Creatures (1997),119115,12145.0
Zeus and Roxanne (1997),120550,42424.0
Turbulence (1997),120390,34314.0
Angel Baby (1995),112362,2892.0
First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),116704,9404.0
Underworld (1996),120414,85242.0
Beverly Hills Ninja (1997),118708,9622.0
Metro (1997),119664,8860.0
"Cement Garden, The (1993)",106535,14832.0
Dante's Peak (1997),118928,9619.0
Meet Wally Sparks (1997),119644,40506.0
Amos & Andrew (1993),106266,31000.0
Benny & Joon (1993),106387,4104.0
Prefontaine (1997),119937,26306.0
